id,source,text,favorite_count,retweet_count,created_y,created_m,created_d,created_h,created_min
1233799741630230530,Twitter for iPhone,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!,117451,20966,2020,2,29,17,2
1233788838755151872,Twitter for iPhone,"THANK YOU SOUTH CAROLINA! 
https://t.co/7i5BYCQfg8",81955,17756,2020,2,29,16,19
1233598424366403584,Twitter Media Studio,https://t.co/REhbRVEcC0,36456,11165,2020,2,29,3,42
1233597596511490048,Twitter Media Studio,https://t.co/L00A2IM766,38565,11766,2020,2,29,3,39
1233594120666566657,Twitter for iPhone,South Carolina was GREAT. A BIG &amp; REALLY ENTHUSIASTIC CROWD!,89395,14945,2020,2,29,3,25
1233587771513507840,Twitter for iPhone,"A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!",58548,12891,2020,2,29,3,0
1233583517117775872,Twitter for iPhone,"I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!",57909,16925,2020,2,29,2,43
1233572737551159297,Twitter for iPhone,Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you! https://t.co/yoqjwFzqQA,128609,25523,2020,2,29,2,0
1233572208020205568,Twitter for iPhone,"It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020 https://t.co/5vZKXLQFO3",65091,16552,2020,2,29,1,58
1233518334282489861,Twitter for iPhone,"I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!",95238,25822,2020,2,28,22,24
1233517271110180864,Twitter for iPhone,On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG https://t.co/cjzElGNyDN,56551,13117,2020,2,28,22,20
1233497372577148935,Twitter for iPhone,"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime &amp; Borders, GREAT for our Military &amp; Vets, &amp; will protect your #2A. Steve has my Complete Endorsement!",41023,10725,2020,2,28,21,1
1233489045520625664,Twitter for iPhone,"The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!",64433,13213,2020,2,28,20,28
1233488317049602048,Twitter for iPhone,"Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop &amp; Frisk” after swearing by it for years, and even recently. He horribly overused it, &amp; then dropped when running as a Dem. A total phony!",68951,15541,2020,2,28,20,25
1233482829767507968,Twitter for iPhone,We strongly stand with Terrence! https://t.co/N4uFExD6Vz,80946,26143,2020,2,28,20,3
1233474782026436611,Twitter for iPhone,https://t.co/xbuiZAdsR7 https://t.co/dv2txSp3ro,46679,12566,2020,2,28,19,31
1233414091353489408,Twitter for iPhone,“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15  WHP580,56606,13804,2020,2,28,15,30
1233412547958755329,Twitter for iPhone,"Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?",65674,13180,2020,2,28,15,24
1233405207217876992,Twitter for iPhone,"To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!",92211,18380,2020,2,28,14,54
1233403109038346246,Twitter for iPhone,"Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!",75313,15765,2020,2,28,14,46
1233273894032871424,Twitter for iPhone,"“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews  In other words, there will be no more Federal Tax Dollars to States &amp; Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!",113319,31603,2020,2,28,6,13
1233266386291580931,Twitter for iPhone,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, &amp; anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER &amp; FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!",88352,21655,2020,2,28,5,43
1233256774964273152,Twitter for iPhone,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”.",157813,34550,2020,2,28,5,5
1233249900927868929,Twitter for iPhone,So nice! https://t.co/rnhymmWJu6,58449,13962,2020,2,28,4,37
1233235705243013122,Twitter for iPhone,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews  Like I say, they are Fake News!",88501,24135,2020,2,28,3,41
1233229450881445889,Twitter for iPhone,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!",94118,17754,2020,2,28,3,16
1233220106324451328,Twitter for iPhone,"Congratulations and thank you to our great Vice President &amp; all of the many professionals doing such a fine job at CDC &amp; all other agencies on the Coronavirus situation. Only a very small number in U.S., &amp; China numbers look to be going down. All countries working well together!",97651,20692,2020,2,28,2,39
1233208695099666433,Twitter for iPhone,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!,78632,21674,2020,2,28,1,53
1233022666749157379,Twitter for iPhone,https://t.co/2p4WngYWJ4,50164,13905,2020,2,27,13,34
1232908958421131264,Twitter for iPhone,They spied on my campaign! https://t.co/LpIc3cNBnr,104157,28827,2020,2,27,6,2
1232898529447890944,Twitter for iPhone,".@RepKevinBrady (R) of Texas-08 loves Texas &amp; our Country. He has been a GREAT Congressman &amp; supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete &amp; Total Endorsement. Vote on March 3rd. Thank you!",53356,14280,2020,2,27,5,21
1232845709537353729,Twitter for iPhone,https://t.co/dWl6SZqFLZ,50133,13266,2020,2,27,1,51
1232742691965980673,Twitter for iPhone,Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable. https://t.co/wnABoOQOVe,90590,28555,2020,2,26,19,2
1232702038208851968,Twitter for iPhone,My two great friends. Proud of you both! https://t.co/Fo2CLjc9YZ,101479,20844,2020,2,26,16,20
1232701323587604484,Twitter for iPhone,"Eric, I can live with that! https://t.co/TtNdK9pg06",34888,6209,2020,2,26,16,17
1232700838843473921,Twitter for iPhone,"Piers, I like you too! https://t.co/pUe09YlrY0",57177,10234,2020,2,26,16,15
1232664415637471234,Twitter for iPhone,Big Rally in the Great State of South Carolina on Friday. See you there!,90344,18307,2020,2,26,13,51
1232661947558060036,Twitter for iPhone,“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo,57607,12457,2020,2,26,13,41
1232660469082664962,Twitter for iPhone,"Big Story, Big Win - Except in the Fake News, which won’t cover it! https://t.co/reWPi2hc4v",61937,18589,2020,2,26,13,35
1232657663701536768,Twitter for iPhone,"....during a debate). Pocahontas was mean, &amp; undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!",55512,12636,2020,2,26,13,24
1232657640515342336,Twitter for iPhone,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed....",80055,19142,2020,2,26,13,24
1232652397325037568,Twitter for iPhone,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!",47515,13404,2020,2,26,13,3
1232652371832004608,Twitter for iPhone,"Low Ratings Fake News MSDNC (Comcast) &amp; @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov.....",73945,20463,2020,2,26,13,3
1232631333408649216,Twitter for iPhone,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.",98148,17526,2020,2,26,11,39
1232565919043317761,Twitter for iPhone,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang  @IngrahamAngle",54130,11205,2020,2,26,7,19
1232559088610856960,Twitter for iPhone,Thank you! https://t.co/5DNbnbEtyy,37450,8817,2020,2,26,6,52
1232558211103772672,Twitter for iPhone,Russia wants him to win! https://t.co/bNUeIsqmQX,28312,6717,2020,2,26,6,49
1232557903187365889,Twitter for iPhone,An absolute disgrace! https://t.co/xwmsyitlMh,36200,11000,2020,2,26,6,47
1232494118137294850,Twitter for iPhone,52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!,138836,25426,2020,2,26,2,34
1232492832897658880,Twitter for iPhone,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!",67240,16001,2020,2,26,2,29
1232492821501771776,Twitter for iPhone,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",108311,25121,2020,2,26,2,29
1232434103229640704,Twitter for iPhone,That is because they cover your favorite President relatively well. @CNN &amp; MSDNC are dying in the ratings! https://t.co/dhlZlbyg2N,52396,12928,2020,2,25,22,36
1232425065058164736,Twitter for iPhone,No surprise! https://t.co/qCcUPsXgG9,51669,12410,2020,2,25,22,0
1232408152563277824,Twitter for iPhone,"True, but we are getting it all done! https://t.co/omwdyyPDAX",57306,12094,2020,2,25,20,52
1232405794592714752,Twitter for iPhone,A total miscarriage of justice! https://t.co/zHLo1NL9Sb,44626,11960,2020,2,25,20,43
1232395209125707776,Twitter for iPhone,"There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!",94922,23626,2020,2,25,20,1
1232304804820467714,Twitter for iPhone,"Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!",123740,28048,2020,2,25,14,2
1232288843757387777,Twitter for iPhone,https://t.co/Cfs8RV05Pt,38828,9794,2020,2,25,12,58
1232155595438018567,Twitter for iPhone,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!",58945,13850,2020,2,25,4,9
1232155591537254400,Twitter for iPhone,“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..,92584,24585,2020,2,25,4,9
1232130591862247424,Twitter for iPhone,"..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying &amp; more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum",44796,11889,2020,2,25,2,29
1232130587324014593,Twitter for iPhone,"“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, &amp; hate “Trump”.",69332,18361,2020,2,25,2,29
1232067592086487043,Twitter for iPhone,Spelled @GiannoCaldwell!,32437,6500,2020,2,24,22,19
1232064874156523523,Twitter for iPhone,"Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!",69435,16150,2020,2,24,22,8
1232059163938885633,Twitter for iPhone,Totally correct! https://t.co/T50h0BftGP,44906,8387,2020,2,24,21,46
1232058127740174339,Twitter for iPhone,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,142926,32807,2020,2,24,21,42
1232054796502343681,Twitter for iPhone,Set up by Schiff’s lies &amp; leaks. Same with the Mueller Witch Hunt 3 years ago! https://t.co/uSzupeHXoq,56424,15992,2020,2,24,21,28
1232005756054069248,Twitter for iPhone,https://t.co/UNd3cUGWhz https://t.co/moveFYzKDq,101944,27497,2020,2,24,18,13
1232004968783241216,Twitter for iPhone,THANK YOU @NarendraModi!🇺🇸🇮🇳 https://t.co/4qsZl8dy7v,136882,26664,2020,2,24,18,10
1231934547446484997,Twitter for iPhone,"Thank you Lori, so true! https://t.co/rUoBz885u1",48061,12212,2020,2,24,13,30
1231923276794015745,Twitter for iPhone,"मैं  इसी  लिए भारत आया हूँ, सद्भावना और प्रेम के साथ ताकि हम अपनी अभिलाषा  प्रतीक अपनी सांझेदारी और अविश्वसनीय  विस्तार  सकें l https://t.co/gywJmRek1Y",160283,26767,2020,2,24,12,46
1231899058513596417,Twitter for iPhone,"Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike, we honor, respect, trust, empower, and fight for the citizens we proudly serve! 🇺🇸🇮🇳 https://t.co/hfKKSqlVfe",130147,26319,2020,2,24,11,9
1231898506396413952,Twitter for iPhone,"अमेरिका और भारत अपने देशों को मजबूत बनाएँगे,  अपने लोगों को सम्पन्न बनाएँगे, बड़े सपने देखने वालों को और बड़ा बनाएँगे और अपना भविष्य पहले से कहीं अधिक उज्जवल बनाएँगे... और यह तो शुरुआत ही है।",201561,35629,2020,2,24,11,7
1231868340093825024,Twitter for iPhone,"प्रथम महिला और मैं इस देश के हर नागरिक को एक सन्देश देने के लिए दुनिया का 8000 मील का चक्कर लगा कर यहां आये हैं l अमेरिका भारत को  प्रेम करता है - अमेरिका भारत का सम्मान करता है - और 
अमरीका के लोग हमेशा भारत के लोगों के सच्चे और निष्ठावान दोस्त रहेंगे l https://t.co/1yOmQOEnXE",166912,42012,2020,2,24,9,7
1231801865815220224,Twitter for iPhone,"हम भारत आने के लिए तत्पर हैं । हम रास्ते में हैँ, कुछ ही घंटों में हम सबसे मिलेंगे!",283860,49565,2020,2,24,4,43
1231717300627107840,Twitter for iPhone,"95% Approval Rating in the Republican Party, a Record. 218 Federal Judges, also a Record. 2 Supreme Court Justices. Thank you!",129357,23821,2020,2,23,23,7
1231715794217623552,Twitter for iPhone,https://t.co/1Awkh7BRsi,71346,16184,2020,2,23,23,1
1231713123180007424,Twitter for iPhone,"Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs, Criminal Justice Reform, Opportunity Zones, School Choice, Record Low Unemployment, and so much more. THE BEST IS YET TO COME! https://t.co/CcOOsGcdDa",86620,24992,2020,2,23,22,51
1231690059776131084,Twitter for iPhone,Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!,50657,10988,2020,2,23,21,19
1231651294042972160,Twitter for iPhone,"Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report, Democrat Edition. Bob will get to the bottom of it!",110234,27795,2020,2,23,18,45
1231647192181460993,Twitter for iPhone,"Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!",143379,33877,2020,2,23,18,29
1231643186717544448,Twitter for iPhone,"Look forward to being with all of my friends and supporters @CPAC on Saturday, February 29th! #KAG2020 https://t.co/9bpnIzFnws",60131,13118,2020,2,23,18,13
1231598268489973761,Twitter for iPhone,Departing for India with Melania! https://t.co/sZhb3E1AoB,192328,28296,2020,2,23,15,14
1231397086551314432,Twitter for iPhone,Just another Shifty Schiff leak. Isn’t there a law about this stuff? https://t.co/JWE0oPhiw9,73114,20412,2020,2,23,1,55
1231372451893972993,Twitter for iPhone,“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.” Jon Scott  @FoxNews  Why didn’t somebody tell me this?,105235,24115,2020,2,23,0,17
1231366964611866625,Twitter for iPhone,"Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak, &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie, &amp; don’t let them take it away from you!",127226,25030,2020,2,22,23,55
1231345462793441280,Twitter for iPhone,Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG,188061,46524,2020,2,22,22,30
1231343206039728128,Twitter for iPhone,"Wow, great foresight! https://t.co/RDmjYT18wz",59991,12085,2020,2,22,22,21
1231302822785953792,Twitter for iPhone,https://t.co/tOBcudSlcl,96027,24202,2020,2,22,19,40
1231236777744257024,Twitter for iPhone,"Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military &amp; Vets, I will win in November), be careful of Russia, Russia, Russia. According to Corrupt politician Adam “Shifty” Schiff, they are pushing for Crazy Bernie Sanders to win. Vote!",95133,21731,2020,2,22,15,18
1231221743647436801,Twitter for iPhone,“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!,59929,13165,2020,2,22,14,18
1231070547607511040,Twitter for iPhone,"Incredible people, great Rally! https://t.co/3i6tgfqrRl",89880,20675,2020,2,22,4,17
1231065736807944192,Twitter for iPhone,Good luck Angela! https://t.co/M4KVeGZsqo,56806,15812,2020,2,22,3,58
1231064642514030594,Twitter for iPhone,"Simply put, he choked! https://t.co/4GeJMvTO2j",43333,9745,2020,2,22,3,54
1231062039617064960,Twitter for iPhone,"....The reason for this is that the Do Nothing Democrats, using disinformation Hoax number 7, don’t want Bernie Sanders to get the Democrat Nomination, and they figure this would be very bad for his chances. It’s all rigged, again, against Crazy Bernie Sanders!",44529,10964,2020,2,22,3,43
1231062038979411970,Twitter for iPhone,"MSDNC (Comcast Slime), @CNN and others of the Fake Media, have now added Crazy Bernie to the list of Russian Sympathizers, along with @TulsiGabbard &amp; Jill Stein (of the Green Party), both agents of Russia, they say. But now they report President Putin wants Bernie (or me) to win.",60633,15657,2020,2,22,3,43
1230982069301329920,Twitter for iPhone,"Republicans are fighting for citizens from every background, every community, &amp; every walk of life. We are the party of boundless optimism, excitement, energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA! https://t.co/KeSW3yR4Mq",67405,19049,2020,2,21,22,26
1230979334237609984,Twitter for iPhone,"THANK YOU Las Vegas, Nevada! I was delighted to be back in a state I love, with proud, hardworking PATRIOTS. With your help, this November, we are going to defeat the Radical Socialist Democrats, and we are going to win Nevada in a landslide! #KAG2020 
https://t.co/tCxQIDICAH",68046,17569,2020,2,21,22,15
1230936104234127360,Twitter for iPhone,"ON MY WAY! #KAG2020🇺🇸
https://t.co/oubu6tCG4m",83139,17376,2020,2,21,19,23
1230908583333597185,Twitter for iPhone,"So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith, who also suffered from the ratings drought?",72405,15850,2020,2,21,17,34
1230889667853078528,Twitter for iPhone,@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,6224,1968,2020,2,21,16,19
1230884976977043456,Twitter for iPhone,Mitch and I have made great progress. Coming back fast! https://t.co/ksJRH2UzlE,37805,9228,2020,2,21,16,0
1230882784937267202,Twitter for iPhone,Four great candidates are under consideration at DNI. Decision within next few weeks!,45597,9204,2020,2,21,15,51
1230881724445249536,Twitter for iPhone,Great! https://t.co/eDf8ltInmH,41866,8120,2020,2,21,15,47
1230879049460764672,Twitter for iPhone,"Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to, after two weeks, count their votes in Iowa. Hoax number 7!",90012,23031,2020,2,21,15,36
1230875946334318593,Twitter for iPhone,"IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!",116504,25182,2020,2,21,15,24
1230738935195688962,Twitter for iPhone,“She should never have been on that jury. Everything about this stinks.” @JudgeJeanine @seanhannity @FoxNews,68909,16402,2020,2,21,6,20
1230738031985844224,Twitter for iPhone,"Great Rally In Colorado. Thank you, will be back soon!",98602,13777,2020,2,21,6,16
1230701508083122177,Twitter for iPhone,"Thank you to our great US Ambassador to Germany, @RichardGrenell, for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!",64894,13390,2020,2,21,3,51
1230678480896937984,Twitter for iPhone,"I was thrilled to be back in Colorado Springs tonight, beneath the majestic peaks of the Rocky Mountains, with thousands of terrific, hardworking American Patriots. With your help, this November, we are going to defeat the Radical Socialist Dems, and we are going to WIN Colorado! https://t.co/uagWRzFlBs",81058,19843,2020,2,21,2,19
1230637051520794625,Twitter for iPhone,"Wow, thank you — on my way!! https://t.co/iGs4UQKLfF",91976,19165,2020,2,20,23,35
1230636340141674497,Twitter for iPhone,"Just arrived in Colorado, see everyone soon! https://t.co/53jW6iKIjn",52060,10864,2020,2,20,23,32
1230611451431153666,Twitter for iPhone,"Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto, that I won every one of my debates, from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!",87964,22057,2020,2,20,21,53
1230600551131275264,Twitter for iPhone,"It was my great honor to deliver the commencement address at the @LVMPD’s Hope for Prisoners Graduation Ceremony today, where we reaffirmed that America is a nation that believes in REDEMPTION! https://t.co/WwJ5eHjTzl",46013,12053,2020,2,20,21,10
1230558752966762496,Twitter for iPhone,“The real winner last night was Donald Trump.” Mini Mike Bloomberg. I agree!,82039,15272,2020,2,20,18,24
1230557232615444482,Twitter for iPhone,“The decision not to prosecute Andy McCabe is utterly inexplicable.” @Judgenap  @HARRISFAULKNER @FoxNews,60829,16454,2020,2,20,18,18
1230541046360104961,Twitter for iPhone,"“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.” Mini Mike Bloomberg. Mini, there’s even less chance, especially after watching your debate performance last night, of you winning the Democrat nomination...But I hope you do!",105363,20640,2020,2,20,17,13
1230514772338069504,Twitter for iPhone,"John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did, there would be very serious ramifications!",111106,29084,2020,2,20,15,29
1230513001054097415,Twitter for iPhone,"“They say Roger Stone lied to Congress.” @CNN  OH, I see, but so did Comey (and he also leaked classified information, for which almost everyone, other than Crooked Hillary Clinton, goes to jail for a long time), and so did Andy McCabe, who also lied to the FBI! FAIRNESS?",113782,32731,2020,2,20,15,22
1230495013634637827,Twitter for iPhone,This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg,76530,18361,2020,2,20,14,10
1230486093906116609,Twitter for iPhone,A really great moment! https://t.co/wLGzGi34Rv,43569,9949,2020,2,20,13,35
1230484215344451586,Twitter for iPhone,"This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Thank you Mike! https://t.co/KkqMdVMcdk",66370,18281,2020,2,20,13,27
1230471520553598976,Twitter for iPhone,".@JRubinBlogger (Jennifer Rubin), the wacko “conservative” of the @washingtonpost, must learn how to spell the name Bloomberg before it is too late &amp; he is gone! https://t.co/a8IBH60sx0",37535,8446,2020,2,20,12,37
1230384588553211907,Twitter for iPhone,https://t.co/eXpCUQDwU5,47039,15076,2020,2,20,6,52
1230376522663391232,Twitter for iPhone,"Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates, and there have been some really bad ones. He was stumbling, bumbling and grossly incompetent. If this doesn’t knock him out of the race, nothing will. Not so easy to do what I did!",134543,24747,2020,2,20,6,19
1230376132970631168,Twitter for iPhone,"Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! America is thriving like never before, and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p",81931,19595,2020,2,20,6,18
1230372246427860994,Twitter for iPhone,“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews,69143,14949,2020,2,20,6,2
1230351482827853825,Twitter for iPhone,https://t.co/1XnhyX8jb2,60671,15350,2020,2,20,4,40
1230349601854504961,Twitter for iPhone,"The Democrat party is the party of high taxes, high crime, open borders, late-term abortion, socialism, blatant corruption, and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker, the American Family, and the American Dream! https://t.co/GhyS5MD8Q9",77554,21813,2020,2,20,4,32
1230344927449501696,Twitter for iPhone,"A beautiful evening in Phoenix, Arizona with Great American Patriots. THANK YOU! https://t.co/kZ9fDTBiXa",62380,14301,2020,2,20,4,14
1230303229381971968,Twitter for iPhone,Wow! https://t.co/pXcAIFUt1u,104507,22596,2020,2,20,1,28
1230287400762347521,Twitter for iPhone,"....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!",44095,9325,2020,2,20,0,25
1230287397377626112,Twitter for iPhone,"I am pleased to announce that our highly respected Ambassador to Germany, @RichardGrenell, will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....",89424,20975,2020,2,20,0,25
1230285216217886720,Twitter for iPhone,"I AM ON MY WAY, SEE YOU SOON! https://t.co/EgUBqPNlYh",117806,23408,2020,2,20,0,17
1230280522363895809,Twitter for iPhone,"Heading to Arizona, big rally and big crowd! #MAGA #KAG2020",60468,10785,2020,2,19,23,58
1230186794576011264,Twitter for iPhone,"Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really “gets” what’s going on! @FoxNews",83178,21148,2020,2,19,17,46
1230177751954382848,Twitter for iPhone,"Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again, just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd, just like the Fake News is corrupt!",110118,25438,2020,2,19,17,10
1230157993284530178,Twitter for iPhone,"I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors! https://t.co/kPA1rYCKvp",32797,7527,2020,2,19,15,51
1230155765349928960,Twitter for iPhone,"Highest Stock Market In History, By Far!",108496,18079,2020,2,19,15,42
1230143683699175424,Twitter for iPhone,"Is corrupt Bloomberg News going to say what a pathetic debater Mini Mike is, that he doesn’t respect our great farmers, or that he has violated campaign finance laws at the highest and most sinister level with “payoffs” all over the place?",117474,26854,2020,2,19,14,54
